order_id,customer_id,customer_name,customer_age,gender,platform,city,category,product_name,product_MRP,discount_percent,quantity,product_cost_price,packaging_cost,operational_cost,delivery_cost,delivery_time_minutes,estimated_delivery,delivery_rating,dark_store_location,delivery_partner_type,order_datetime,delivery_distance_km,weather,returned/cancel
ORD100380,CUST90380,Ishaan Kaul,39,Male,Blinkit,Bangalore,Groceries,Maggie,148,39,2,104,9.8,3.7,24,17,13,4.2,BLR-185,Own Fleet,15-01-2024 05:25,1.64,Clear,FALSE
ORD100380,CUST90380,Ishaan Kaul,39,Male,Blinkit,Bangalore,Dairy,Paneer,23,19,2,37,3.1,1.4,11.8,17,13,4.2,BLR-185,Own Fleet,15-01-2024 05:25,1.64,Clear,FALSE
ORD100380,CUST90380,Ishaan Kaul,39,Male,Blinkit,Bangalore,Frozen Food,Frozen Peas,107,9,2,105,16.6,4.4,22.2,17,13,4.2,BLR-185,Own Fleet,15-01-2024 05:25,1.64,Clear,FALSE
ORD100380,CUST90380,Ishaan Kaul,39,Male,Blinkit,Bangalore,Beverages,Iced Coffee Blend,75,10,1,68,4.3,1.7,10.6,17,13,4.2,BLR-185,Own Fleet,15-01-2024 05:25,1.64,Clear,FALSE
ORD100380,CUST90380,Ishaan Kaul,39,Male,Blinkit,Bangalore,Personal Care,Shampoo,70,29,1,59,6.8,1.4,12.5,17,13,4.2,BLR-185,Own Fleet,15-01-2024 05:25,1.64,Clear,FALSE
ORD100294,CUST90294,Rati Goswami,50,Female,Zepto,Mumbai,Groceries,Maggie,110,33,1,80,4,4.4,13.5,19,12,4.4,MUM-905,3rd Party,26-01-2024 16:37,1.1,Cloudy,FALSE
ORD100294,CUST90294,Rati Goswami,50,Female,Zepto,Mumbai,Beverages,Coke,107,11,3,88,3.7,1.5,13,19,12,4.4,MUM-905,3rd Party,26-01-2024 16:37,1.1,Cloudy,FALSE
ORD100294,CUST90294,Rati Goswami,50,Female,Zepto,Mumbai,Frozen Food,Frozen Peas,149,17,3,130,3.2,1.3,7,19,12,4.4,MUM-905,3rd Party,26-01-2024 16:37,1.1,Cloudy,FALSE
ORD100294,CUST90294,Rati Goswami,50,Female,Zepto,Mumbai,Beverages,Coke,28,22,3,19,3.2,1.6,8.5,19,12,4.4,MUM-905,3rd Party,26-01-2024 16:37,1.1,Cloudy,FALSE
ORD100000,CUST90000,Khushboo Dutta,30,Female,Blinkit,Delhi,Groceries,Maggie,30,6,2,28,6.4,3.1,13.6,10,12,4.4,DEL-410,3rd Party,31-01-2024 15:09,6.99,Stormy,FALSE
ORD100000,CUST90000,Khushboo Dutta,30,Female,Blinkit,Delhi,Groceries,Whole Wheat Flour,111,12,1,109,3.7,1.6,8.5,10,12,4.4,DEL-410,3rd Party,31-01-2024 15:09,6.99,Stormy,FALSE
ORD100000,CUST90000,Khushboo Dutta,30,Female,Blinkit,Delhi,Dairy,Paneer,86,15,3,78,10.6,4.5,22.6,10,12,4.4,DEL-410,3rd Party,31-01-2024 15:09,6.99,Stormy,FALSE
ORD100086,CUST90086,Biju Ramaswamy,thirty,Female,Blinkit,Chennai,Dairy,Amul Milk,31,37,2,17,2.3,2.5,11.9,19,14,2.6,CHN-403,Own Fleet,24-03-2024 18:52,7.79,Stormy,FALSE
ORD100086,CUST90086,Biju Ramaswamy,thirty,Female,Blinkit,Chennai,Beverages,Coke,21,31,3,15,4.5,1.5,15.2,19,14,2.6,CHN-403,Own Fleet,24-03-2024 18:52,7.79,Stormy,FALSE
ORD100086,CUST90086,Biju Ramaswamy,thirty,Female,Blinkit,Chennai,Personal Care,Shampoo,22,24,3,18,6.8,1.8,10.9,19,14,2.6,CHN-403,Own Fleet,24-03-2024 18:52,7.79,Stormy,FALSE
ORD100086,CUST90086,Biju Ramaswamy,thirty,Female,Blinkit,Chennai,Frozen Food,Ice Cream,135,16,3,123,13.5,2.4,7.1,19,14,2.6,CHN-403,Own Fleet,24-03-2024 18:52,7.79,Stormy,FALSE
ORD100072,CUST90072,Uthkarsh Loyal,38,Male,Blinkit,Mumbai,Personal Care,Shampoo,37,35,1,25,4.1,2.4,9.9,10,10,4.4,MUM-850,Mixed,21-01-2024 17:20,2.66,Clear,FALSE
ORD100072,CUST90072,Uthkarsh Loyal,38,Male,Blinkit,Mumbai,Groceries,Maggie,55,31,3,44,6.8,3.6,14.5,10,10,4.4,MUM-850,Mixed,21-01-2024 17:20,2.66,Clear,FALSE
ORD100072,CUST90072,Uthkarsh Loyal,38,Male,Blinkit,Mumbai,Frozen Food,Frozen Peas,42,36,1,29,5.8,1.4,8.9,10,10,4.4,MUM-850,Mixed,21-01-2024 17:20,2.66,Clear,FALSE
ORD100072,CUST90072,Uthkarsh Loyal,38,Male,Blinkit,Mumbai,Frozen Food,Frozen Peas,25,14,2,54,4.5,1.6,8.9,10,10,4.4,MUM-850,Mixed,21-01-2024 17:20,2.66,Clear,FALSE
ORD100072,CUST90072,Uthkarsh Loyal,38,Male,Blinkit,Mumbai,Frozen Food,Frozen Peas,24,7,2,22,3.7,2.1,7,10,10,4.4,MUM-850,Mixed,21-01-2024 17:20,2.66,Clear,FALSE
ORD100437,CUST90437,Aarush Viswanathan,37,Male,Blinkit,Chennai,Dairy,Paneer,82,31,2,63,5.3,1.8,6.4,19,14,3.1,CHN-180,Mixed,10-01-2024 19:30,7.27,Rainy,FALSE
ORD100437,CUST90437,Aarush Viswanathan,37,Male,Blinkit,Chennai,Beverages,Coke,19,39,3,13,14.2,2,7.7,19,14,3.1,CHN-180,Mixed,10-01-2024 19:30,7.27,Rainy,FALSE
ORD100004,CUST90004,Gokul Kota,19,Male,Swiggy Instamart,Chennai,Frozen Food,French Fries,122,35,3,71,4.9,1.6,8.9,17,13,4.7,CHN-885,Mixed,28-04-2024 06:19,7.28,Cloudy,FALSE
ORD100004,CUST90004,Gokul Kota,19,Male,Swiggy Instamart,Chennai,Dairy,Amul Milk,29,19,2,26,2.2,1.3,9.4,17,13,4.7,CHN-885,Mixed,28-04-2024 06:19,7.28,Cloudy,FALSE
ORD100004,CUST90004,Gokul Kota,19,Male,Swiggy Instamart,Chennai,Beverages,Coke,86,20,3,75,2.9,1.6,7.3,17,13,4.7,CHN-885,Mixed,28-04-2024 06:19,7.28,Cloudy,FALSE
ORD100004,CUST90004,Gokul Kota,19,Male,Swiggy Instamart,Chennai,Dairy,Low Fat Milk,55,17,3,50,3,1.9,7.7,17,13,4.7,CHN-885,Mixed,28-04-2024 06:19,7.28,Cloudy,FALSE
ORD100004,CUST90004,Gokul Kota,19,Male,Swiggy Instamart,Chennai,Frozen Food,Frozen Peas,101,39,2,70,3.7,1.5,6.5,17,13,4.7,CHN-885,Mixed,28-04-2024 06:19,7.28,Cloudy,FALSE
ORD100004,CUST90004,Gokul Kota,19,Male,Swiggy Instamart,Chennai,Frozen Food,Frozen Peas,85,15,2,25,4.8,2.1,13,17,13,4.7,CHN-885,Mixed,28-04-2024 06:19,7.28,Cloudy,FALSE
ORD100411,CUST90411,Sujeet Mane,48,Male,Zepto,Chennai,Snacks,Baked Nachos,55,25,1,48,2.8,1.6,6.6,19,12,4.7,CHN-559,Own Fleet,04-02-2024 16:34,7.23,SUNNY,FALSE
ORD100411,CUST90411,Sujeet Mane,48,Male,Zepto,Chennai,Personal Care,Shampoo,57,15,1,55,4.3,3.3,14.8,19,12,4.7,CHN-559,Own Fleet,04-02-2024 16:34,7.23,SUNNY,FALSE
ORD100411,CUST90411,Sujeet Mane,48,Male,Zepto,Chennai,Frozen Food,Frozen Peas,104,34,3,76,5,1.7,7,19,12,4.7,CHN-559,Own Fleet,04-02-2024 16:34,7.23,SUNNY,FALSE
ORD100411,CUST90411,Sujeet Mane,48,Male,Zepto,Chennai,Groceries,Mustard Oil,149,39,3,108,3.6,1.2,14.9,19,12,4.7,CHN-559,Own Fleet,04-02-2024 16:34,7.23,SUNNY,FALSE
ORD100362,CUST90362,Saanvi Kar,56,Female,Zepto,bangalore,Groceries,Maggie,103,26,2,80,3.2,1.7,13.2,17,10,4.7,BLR-133,Own Fleet,17-04-2024 06:57,2.66,Rainy,FALSE
ORD100362,CUST90362,Saanvi Kar,56,Female,Zepto,bangalore,Personal Care,Shampoo,88,35,2,67,2.8,1.7,10.2,17,10,4.7,BLR-133,Own Fleet,17-04-2024 06:57,2.66,Rainy,FALSE
ORD100362,CUST90362,Saanvi Kar,56,Female,Zepto,bangalore,Beverages,Coke,112,18,1,105,4,1.4,7.9,17,10,4.7,BLR-133,Own Fleet,17-04-2024 06:57,2.66,Rainy,FALSE
ORD100207,CUST90207,Renee Dada,41,Male,Swiggy Instamart,Chennai,Groceries,Maggie,75,28,1,61,5,1.3,7.8,10,10,4,CHN-833,Own Fleet,28-01-2024 04:26,4.31,sunny,FALSE
ORD100207,CUST90207,Renee Dada,41,Male,Swiggy Instamart,Chennai,Snacks,Masala Munch,18,36,2,14,6,2.9,18,10,10,4,CHN-833,Own Fleet,28-01-2024 04:26,4.31,sunny,FALSE
ORD100207,CUST90207,Renee Dada,41,Male,Swiggy Instamart,Chennai,Frozen Food,Frozen Peas,89,40,3,63,4.8,2,7.3,10,10,4,CHN-833,Own Fleet,28-01-2024 04:26,4.31,sunny,FALSE
ORD100207,CUST90207,Renee Dada,41,Male,Swiggy Instamart,Chennai,Dairy,Paneer,117,36,3,82,7.4,3.1,17.1,10,10,4,CHN-833,Own Fleet,28-01-2024 04:26,4.31,sunny,FALSE
ORD100079,CUST90079,Seher Bhardwaj,19,Male,Swiggy Instamart,Hyderabad,Groceries,Maggie,35,19,1,30,4.2,1.6,10.4,10,10,4.2,HYD-192,Mixed,07-01-2024 04:07,7.79,Rainy,FALSE
ORD100079,CUST90079,Seher Bhardwaj,19,Male,Swiggy Instamart,Hyderabad,Groceries,Maggie,107,39,2,75,3.4,1.4,8.1,10,10,4.2,HYD-192,Mixed,07-01-2024 04:07,7.79,Rainy,FALSE
ORD100079,CUST90079,Seher Bhardwaj,19,Male,Swiggy Instamart,Hyderabad,Personal Care,Shampoo,44,7,1,40,4.1,2.3,7.8,10,10,4.2,HYD-192,Mixed,07-01-2024 04:07,7.79,Rainy,FALSE
ORD100198,CUST90198,Tara Shetty,-10,Female,Swiggy Instamart,Chennai,Dairy,Amul Milk,41,20,1,35,3.8,1.4,10.2,17,14,3.4,CHN-286,3rd Party,14-01-2024 01:04,7,Clear,FALSE
ORD100198,CUST90198,Tara Shetty,-10,Female,Swiggy Instamart,Chennai,Snacks,Oats Cookies,16,9,3,14,4.2,2.1,8.3,17,14,3.4,CHN-286,3rd Party,14-01-2024 01:04,7,Clear,FALSE
ORD100198,CUST90198,Tara Shetty,-10,Female,Swiggy Instamart,Chennai,Frozen Food,French Fries,73,25,3,64,2.8,1.5,6.1,17,14,3.4,CHN-286,3rd Party,14-01-2024 01:04,7,Clear,FALSE
ORD100198,CUST90198,Tara Shetty,-10,Female,Swiggy Instamart,Chennai,Snacks,Protein Chips,116,14,1,112,3.5,1.5,14.2,17,14,3.4,CHN-286,3rd Party,14-01-2024 01:04,7,Clear,FALSE
ORD100357,CUST90357,Dhruv Barad,49,Male,Zepto,Bangalore ,Beverages,Coke,59,23,1,53,13.6,4,9.5,17,13,3.2,BLR-523,Own Fleet,14-01-2024 01:04,1.1,Clear,FALSE
ORD100357,CUST90357,Dhruv Barad,49,Male,Zepto,Bangalore ,Beverages,Coke,103,29,2,86,15.1,2.1,10.9,17,13,3.2,BLR-523,Own Fleet,14-01-2024 01:04,1.1,Clear,FALSE
ORD100357,CUST90357,Dhruv Barad,49,Male,Zepto,Bangalore ,Dairy,Amul Milk,52,8,3,50,5.2,3.3,7.5,17,13,3.2,BLR-523,Own Fleet,14-01-2024 01:04,1.1,Clear,FALSE
ORD100204,CUST90204,Aradhya Luthra,23,Female,Blinkit,Bangalore,Dairy,Paneer,114,33,3,91,6.9,1.9,9.5,10,14,4,BLR-367,Own Fleet,28-01-2024 17:49,3.99,Foggy,FALSE
ORD100204,CUST90204,Aradhya Luthra,23,Female,Blinkit,Bangalore,Household,Floor Cleaner,43,23,3,36,10.5,5.3,23.1,10,14,4,BLR-367,Own Fleet,28-01-2024 17:49,3.99,Foggy,FALSE
ORD100204,CUST90204,Aradhya Luthra,23,Female,Blinkit,Bangalore,Frozen Food,Frozen Peas,74,6,3,68,4.6,1.6,7.3,10,14,4,BLR-367,Own Fleet,28-01-2024 17:49,3.99,Foggy,FALSE
ORD100204,CUST90204,Aradhya Luthra,23,Female,Blinkit,Bangalore,Groceries,Whole Wheat Flour,31,14,1,31,6.9,2.3,6.1,10,14,4,BLR-367,Own Fleet,28-01-2024 17:49,3.99,Foggy,FALSE
ORD100204,CUST90204,Aradhya Luthra,23,Female,Blinkit,Bangalore,Dairy,Amul Milk,25,29,1,45,2.6,2.1,9,10,14,4,BLR-367,Own Fleet,28-01-2024 17:49,3.99,Foggy,FALSE
ORD100355,CUST90355,Pari Brahmbhatt,35,Female,Swiggy Instamart, HYDERABAD,Snacks,Quinoa Puffs,140,24,2,126,5.4,1.9,6.8,17,12,4.8,HYD-803,Own Fleet,13-01-2024 20:27,4.31,Clear,FALSE
ORD100355,CUST90355,Pari Brahmbhatt,35,Female,Swiggy Instamart, HYDERABAD,Personal Care,Shampoo,86,23,2,53,5.7,1.7,11.3,17,12,4.8,HYD-803,Own Fleet,13-01-2024 20:27,4.31,Clear,FALSE
ORD100355,CUST90355,Pari Brahmbhatt,35,Female,Swiggy Instamart, HYDERABAD,Groceries,Maggie,128,27,2,108,5.2,1.3,10.1,17,12,4.8,HYD-803,Own Fleet,13-01-2024 20:27,4.31,Clear,FALSE
ORD100470,CUST90470,Krish Chatterjee,33,Male,Swiggy Instamart,Mumbai,Frozen Food,Frozen Peas,83,28,1,67,5.5,1.4,10.5,14,14,4.8,MUM-736,Own Fleet,12-01-2024 20:04,5.91,Cloudy,FALSE
ORD100470,CUST90470,Krish Chatterjee,33,Male,Swiggy Instamart,Mumbai,Personal Care,Shampoo,97,15,1,89,5.7,1.4,10.7,14,14,4.8,MUM-736,Own Fleet,12-01-2024 20:04,5.91,Cloudy,FALSE
ORD100470,CUST90470,Krish Chatterjee,33,Male,Swiggy Instamart,Mumbai,Beverages,Coke,22,38,2,16,9.2,2.2,8.5,14,14,4.8,MUM-736,Own Fleet,12-01-2024 20:04,5.91,Cloudy,FALSE
ORD100479,CUST90479,Arnav Brahmbhatt,41,Male,Zepto,Chennai,Groceries,Maggie,116,32,3,90,5.6,1.2,9.4,10,11,4.5,CHN-932,3rd Party,10-02-2024 10:56,7.74,Clear,FALSE
ORD100479,CUST90479,Arnav Brahmbhatt,41,Male,Zepto,Chennai,Personal Care,Vitamin C Serum,31,9,3,29,5.9,2,9.2,10,11,4.5,CHN-932,3rd Party,10-02-2024 10:56,7.74,Clear,FALSE
ORD100448,CUST90448,Ojas Sama,52,Male,Blinkit, HYDERABAD,Personal Care,Shampoo,126,9,2,122,3.1,1.2,15.6,10,14,4.1,HYD-133,Mixed,07-04-2024 04:54,6.1,SUNNY,FALSE
ORD100448,CUST90448,Ojas Sama,52,Male,Blinkit, HYDERABAD,Beverages,Coke,119,25,1,104,7,1.5,11.2,10,14,4.1,HYD-133,Mixed,07-04-2024 04:54,6.1,SUNNY,FALSE
ORD100448,CUST90448,Ojas Sama,52,Male,Blinkit, HYDERABAD,Personal Care,Shampoo,109,16,1,107,3.8,3.4,11.3,10,14,4.1,HYD-133,Mixed,07-04-2024 04:54,6.1,SUNNY,FALSE
ORD100454,CUST90454,Misha Aurora,27,Female,Zepto,Mumbai,Groceries,Maggie,15,8,1,15,1.4,0.9,6.3,17,12,4.8,MUM-156,3rd Party,22-01-2024 17:22,1.16,Cloudy,FALSE
ORD100454,CUST90454,Misha Aurora,27,Female,Zepto,Mumbai,Household,Room Freshener,52,24,2,48,1.9,1.6,8,17,12,4.8,MUM-156,3rd Party,22-01-2024 17:22,1.16,Cloudy,FALSE
ORD100407,CUST90407,Sona Yadav,39,Female,Zepto,Delhi,Beverages,Litchi Juice,38,29,2,32,7.1,2.2,11.4,14,14,4.6,DEL-966,Mixed,11-02-2024 18:04,3.01,sunny,FALSE
ORD100407,CUST90407,Sona Yadav,39,Female,Zepto,Delhi,Dairy,Paneer,69,18,2,62,2.7,1.7,9.4,14,14,4.6,DEL-966,Mixed,11-02-2024 18:04,3.01,sunny,FALSE
ORD100407,CUST90407,Sona Yadav,39,Female,Zepto,Delhi,Groceries,Whole Wheat Flour,24,15,2,22,2.8,1.8,6.9,14,14,4.6,DEL-966,Mixed,11-02-2024 18:04,3.01,sunny,FALSE
ORD100407,CUST90407,Sona Yadav,39,Female,Zepto,Delhi,Dairy,Amul Milk,57,36,2,39,3,2.3,8.3,14,14,4.6,DEL-966,Mixed,11-02-2024 18:04,3.01,sunny,FALSE
ORD100407,CUST90407,Sona Yadav,39,Female,Zepto,Delhi,Dairy,Paneer,84,15,1,79,3,2.4,9,14,14,4.6,DEL-966,Mixed,11-02-2024 18:04,3.01,sunny,FALSE
ORD100407,CUST90407,Sona Yadav,39,Female,Zepto,Delhi,Groceries,Maggie,53,22,2,44,3.4,1.8,23.7,14,14,4.6,DEL-966,Mixed,11-02-2024 18:04,3.01,sunny,FALSE
ORD100140,CUST90140,Anya Chauhan,35,Female,Swiggy Instamart,Delhi,Dairy,Amul Milk,36,31,1,29,4.9,1.3,7.3,17,10,3.6,DEL-803,Own Fleet,13-01-2024 20:27,4.31,Stormy,FALSE
ORD100140,CUST90140,Anya Chauhan,35,Female,Swiggy Instamart,Delhi,Personal Care,Shampoo,73,22,1,63,7.7,1.8,10.2,17,10,3.6,DEL-803,Own Fleet,13-01-2024 20:27,4.31,Stormy,FALSE
ORD100055,CUST90055,Zeeshan Singhal,56,Male,Zepto,Hyderabad,Groceries,Maggie,94,27,1,82,5.9,2,9.6,19,12,4.8,HYD-699,3rd Party,11-02-2024 14:24,4.85,Clear,FALSE
ORD100055,CUST90055,Zeeshan Singhal,56,Male,Zepto,Hyderabad,Dairy,Amul Milk,41,15,1,39,5.7,1.6,6.7,19,12,4.8,HYD-699,3rd Party,11-02-2024 14:24,4.85,Clear,FALSE
ORD100055,CUST90055,Zeeshan Singhal,56,Male,Zepto,Hyderabad,Personal Care,Neem Body Lotion,139,25,3,116,6,2.1,8.5,19,12,4.8,HYD-699,3rd Party,11-02-2024 14:24,4.85,Clear,FALSE
ORD100055,CUST90055,Zeeshan Singhal,56,Male,Zepto,Hyderabad,Snacks,Trail Mix,93,9,1,85,8,3.1,19.1,19,12,4.8,HYD-699,3rd Party,11-02-2024 14:24,4.85,Clear,FALSE
ORD100055,CUST90055,Zeeshan Singhal,56,Male,Zepto,Hyderabad,Frozen Food,Frozen Peas,149,27,2,115,4.7,1.4,13.8,19,12,4.8,HYD-699,3rd Party,11-02-2024 14:24,4.85,Clear,FALSE
ORD100424,CUST90424,Armaan Suresh,33,Male,Swiggy Instamart, HYDERABAD,Snacks,Baked Nachos,129,29,2,100,7.1,2.8,12.7,10,12,4.8,HYD-624,Mixed,10-03-2024 16:57,6.43,sunny,FALSE
ORD100424,CUST90424,Armaan Suresh,33,Male,Swiggy Instamart, HYDERABAD,Dairy,Paneer,57,14,2,53,12.9,1.3,9.4,10,12,4.8,HYD-624,Mixed,10-03-2024 16:57,6.43,sunny,FALSE
ORD100101,CUST90101,Yashvi Singhal,28,Female,Zepto,Chennai,Personal Care,Shampoo,140,26,3,115,6.2,2.4,20,14,14,4.5,CHN-452,Mixed,23-03-2024 03:21,3.52,Foggy,FALSE
ORD100101,CUST90101,Yashvi Singhal,28,Female,Zepto,Chennai,Dairy,Paneer,49,23,2,41,6.3,3,6.4,14,14,4.5,CHN-452,Mixed,23-03-2024 03:21,3.52,Foggy,FALSE
ORD100101,CUST90101,Yashvi Singhal,28,Female,Zepto,Chennai,Groceries,Maggie,124,5,2,108,2.2,5.2,18.3,14,14,4.5,CHN-452,Mixed,23-03-2024 03:21,3.52,Foggy,FALSE
ORD100101,CUST90101,Yashvi Singhal,28,Female,Zepto,Chennai,Groceries,Maggie,63,11,1,62,5,1.7,8,14,14,4.5,CHN-452,Mixed,23-03-2024 03:21,3.52,Foggy,FALSE
ORD100101,CUST90101,Yashvi Singhal,28,Female,Zepto,Chennai,Beverages,Coke,133,8,1,131,6.7,2.2,10.8,14,14,4.5,CHN-452,Mixed,23-03-2024 03:21,3.52,Foggy,FALSE
ORD100101,CUST90101,Yashvi Singhal,28,Female,Zepto,Chennai,Dairy,Amul Milk,68,5,3,62,3.7,1.6,10.2,14,14,4.5,CHN-452,Mixed,23-03-2024 03:21,3.52,Foggy,FALSE
ORD100044,CUST90044,Vinu Keer,102,Female,Blinkit,Chennai,Dairy,Paneer,104,19,2,93,4.1,1.7,7.4,17,14,2.7,CHN-628,Own Fleet,08-04-2024 22:00,1.63,sunny,FALSE
ORD100044,CUST90044,Vinu Keer,102,Female,Blinkit,Chennai,Household,Toilet Cleaner,121,16,2,115,2.1,3.9,7.6,17,14,2.7,CHN-628,Own Fleet,08-04-2024 22:00,1.63,sunny,FALSE
ORD100044,CUST90044,Vinu Keer,102,Female,Blinkit,Chennai,Groceries,Maggie,53,26,2,42,6.1,1.7,8.8,17,14,2.7,CHN-628,Own Fleet,08-04-2024 22:00,1.63,sunny,FALSE
ORD100044,CUST90044,Vinu Keer,102,Female,Blinkit,Chennai,Groceries,Maggie,21,26,2,18,5.7,1.3,7.2,17,14,2.7,CHN-628,Own Fleet,08-04-2024 22:00,1.63,sunny,FALSE
ORD100044,CUST90044,Vinu Keer,102,Female,Blinkit,Chennai,Dairy,Amul Milk,36,21,3,26,7.9,1.7,9.6,17,14,2.7,CHN-628,Own Fleet,08-04-2024 22:00,1.63,sunny,FALSE
ORD100028,CUST90028,Miraj Amble,40,Male,Zepto,Bangalore,Frozen Food,Ice Cream,34,33,2,25,2.5,1.4,5.9,17,14,3.4,BLR-301,Mixed,25-02-2024 19:29,2.55,SUNNY,TRUE
ORD100028,CUST90028,Miraj Amble,40,Male,Zepto,Bangalore,Frozen Food,Frozen Peas,107,18,1,78,13.6,3.9,20.3,17,14,3.4,BLR-301,Mixed,25-02-2024 19:29,2.55,SUNNY,TRUE
ORD100028,CUST90028,Miraj Amble,40,Male,Zepto,Bangalore,Groceries,Maggie,58,24,2,49,8.8,1.6,14.5,17,14,3.4,BLR-301,Mixed,25-02-2024 19:29,2.55,SUNNY,TRUE
ORD100028,CUST90028,Miraj Amble,40,Male,Zepto,Bangalore,Dairy,Paneer,118,37,1,85,4.3,1.6,13,17,14,3.4,BLR-301,Mixed,25-02-2024 19:29,2.55,SUNNY,TRUE
ORD100211,CUST90211,Manjari Yadav,46,Female,Blinkit, HYDERABAD,Dairy,Paneer,91,19,1,84,7.2,1.4,9,10,11,4.6,HYD-113,Own Fleet,13-04-2024 17:16,5.84,Clear,FALSE
ORD100211,CUST90211,Manjari Yadav,46,Female,Blinkit, HYDERABAD,Beverages,Coke,125,16,2,117,5.8,1.7,8.3,10,11,4.6,HYD-113,Own Fleet,13-04-2024 17:16,5.84,Clear,FALSE
ORD100211,CUST90211,Manjari Yadav,46,Female,Blinkit, HYDERABAD,Beverages,Coke,29,24,1,20,5.7,2,7.4,10,11,4.6,HYD-113,Own Fleet,13-04-2024 17:16,5.84,Clear,FALSE
ORD100211,CUST90211,Manjari Yadav,46,Female,Blinkit, HYDERABAD,Dairy,Amul Milk,54,34,1,40,9,3,14,10,11,4.6,HYD-113,Own Fleet,13-04-2024 17:16,5.84,Clear,FALSE
ORD100097,CUST90097,Anahita Ramachandran,52,Female,Swiggy Instamart,Delhi,Personal Care,Shampoo,157,7,1,144,5.5,1.8,7.3,10,14,4.7,DEL-646,Mixed,18-02-2024 19:40,6.73,Cloudy,FALSE
ORD100097,CUST90097,Anahita Ramachandran,52,Female,Swiggy Instamart,Delhi,Dairy,Amul Milk,39,32,3,32,5.5,2.3,10.1,10,14,4.7,DEL-646,Mixed,18-02-2024 19:40,6.73,Cloudy,FALSE
ORD100167,CUST90167,Anya Saran,47,Male,Blinkit,bangalore,Dairy,Amul Milk,44,30,1,34,6.6,3,11.7,10,14,4.2,BLR-221,3rd Party,15-01-2024 15:19,4.31,SUNNY,FALSE
ORD100167,CUST90167,Anya Saran,47,Male,Blinkit,bangalore,Groceries,Maggie,117,34,1,70,10.9,1.6,24.5,10,14,4.2,BLR-221,3rd Party,15-01-2024 15:19,4.31,SUNNY,FALSE
ORD100220,CUST90220,Indrajit Lata,38,Male,Swiggy Instamart,Delhi,Frozen Food,French Fries,34,17,2,32,7.7,1.6,9.1,10,12,4.2,DEL-472,Mixed,12-04-2024 11:08,2.76,Foggy,FALSE
ORD100220,CUST90220,Indrajit Lata,38,Male,Swiggy Instamart,Chennai,Groceries,Maggie,80,17,3,79,4.7,1.6,18.5,10,12,4.2,CHN-472,Mixed,12-04-2024 11:08,2.76,Foggy,FALSE
ORD100220,CUST90220,Indrajit Lata,38,Male,Swiggy Instamart,Chennai,Snacks,Chilli Peanuts,77,6,2,70,7.9,2.2,10.5,10,12,4.2,CHN-472,Mixed,12-04-2024 11:08,2.76,Foggy,FALSE
ORD100220,CUST90220,Indrajit Lata,38,Male,Swiggy Instamart,Chennai,Personal Care,Shampoo,37,6,2,34,6.6,1.9,8.2,10,12,4.2,CHN-472,Mixed,12-04-2024 11:08,2.76,Foggy,FALSE
ORD100220,CUST90220,Indrajit Lata,38,Male,Swiggy Instamart,Chennai,Personal Care,Shampoo,61,40,1,40,5.6,2.2,7.3,10,12,4.2,CHN-472,Mixed,12-04-2024 11:08,2.76,Foggy,FALSE
ORD100220,CUST90220,Indrajit Lata,38,Male,Swiggy Instamart,Chennai,Dairy,Paneer,45,30,3,34,5.2,2.1,20.3,10,12,4.2,CHN-472,Mixed,12-04-2024 11:08,2.76,Foggy,FALSE
ORD100124,CUST90124,Tushari Gill,24,Female,Zepto,Chennai,Dairy,Paneer,42,15,3,38,3.9,2.3,13.2,17,14,4.9,CHN-628,Own Fleet,09-03-2024 16:40,6.12,sunny,FALSE
ORD100124,CUST90124,Tushari Gill,24,Female,Zepto,Chennai,Personal Care,Shampoo,29,12,2,28,3.9,1.9,8.6,17,14,4.9,CHN-628,Own Fleet,09-03-2024 16:40,6.12,sunny,FALSE
ORD100124,CUST90124,Tushari Gill,24,Female,Zepto,Chennai,Snacks,Masala Munch,145,26,3,113,6.8,2,23.7,17,14,4.9,CHN-628,Own Fleet,09-03-2024 16:40,6.12,sunny,FALSE
ORD100124,CUST90124,Tushari Gill,24,Female,Zepto,Chennai,Personal Care,Shampoo,87,24,3,74,4.9,1.7,7.4,17,14,4.9,CHN-628,Own Fleet,09-03-2024 16:40,6.12,sunny,FALSE
ORD100124,CUST90124,Tushari Gill,24,Female,Zepto,Chennai,Dairy,Paneer,135,12,2,123,4.3,1.8,8.2,17,14,4.9,CHN-628,Own Fleet,09-03-2024 16:40,6.12,sunny,FALSE
ORD100124,CUST90124,Tushari Gill,24,Female,Zepto,Chennai,Household,Dishwashing Liquid,71,33,3,50,10.7,2.7,13.2,17,14,4.9,CHN-628,Own Fleet,09-03-2024 16:40,6.12,sunny,FALSE
ORD100259,CUST90259,Rania Shukla,26,Female,Swiggy Instamart,Bangalore ,Dairy,Paneer,65,30,3,54,11.8,1.8,9,14,12,4.7,BLR-833,Mixed,14-03-2024 18:35,1.26,Rainy,FALSE
ORD100259,CUST90259,Rania Shukla,26,Female,Swiggy Instamart,Bangalore ,Beverages,Coke,81,34,2,25,5.2,1.4,7.8,14,12,4.7,BLR-833,Mixed,14-03-2024 18:35,1.26,Rainy,FALSE
